unique_id,ds,y,LSTM
slug_flow,1501,0.4593967497231161,0.30082276
slug_flow,1502,0.4712825414543311,0.32919154
slug_flow,1503,0.4842310975726374,0.37110978
slug_flow,1504,0.4965635111475073,0.40895003
slug_flow,1505,0.5104207416834884,0.4377098
slug_flow,1506,0.523391248559074,0.46162373
slug_flow,1507,0.5381438961246698,0.47890726
slug_flow,1508,0.5585820071598588,0.48831278
slug_flow,1509,0.582845200651655,0.49233603
slug_flow,1510,0.6064303113443252,0.49396834
slug_flow,1511,0.6343012530622394,0.49467683
slug_flow,1512,0.6732562405350944,0.49501157
slug_flow,1513,0.7175141832318819,0.49517685
slug_flow,1514,0.7661448906461086,0.4952523
slug_flow,1515,0.8172966751340083,0.49526817
slug_flow,1516,0.8782437133900489,0.49522847
slug_flow,1517,0.9347397466056742,0.49511117
slug_flow,1518,0.969825315438902,0.49484074
slug_flow,1519,0.9813579390455724,0.49418747
slug_flow,1520,0.970998920283543,0.492443
slug_flow,1521,0.9352430926834868,0.48761782
slug_flow,1522,0.870869562949556,0.47582307
slug_flow,1523,0.78197551599493,0.4507404
slug_flow,1524,0.6836187366448117,0.3983106
slug_flow,1525,0.5738997237247263,0.33472562
slug_flow,1526,0.4461158895663921,0.28369552
slug_flow,1527,0.3080538849797705,0.24145806
slug_flow,1528,0.1556421704908798,0.21358322
slug_flow,1529,0.0619976319262245,0.19943568
slug_flow,1530,0.0147100500564199,0.20153853
slug_flow,1531,0.0341223435237007,0.21794707
slug_flow,1532,0.1149493785110345,0.24646664
slug_flow,1533,0.2318135585263696,0.2667927
slug_flow,1534,0.279676989173278,0.2732909
slug_flow,1535,0.330307171508004,0.27664238
slug_flow,1536,0.2842653494473625,0.27826628
slug_flow,1537,0.2232700629921533,0.27874112
slug_flow,1538,0.1678654822820441,0.27890596
slug_flow,1539,0.1570661443690439,0.27898273
slug_flow,1540,0.2009487943166229,0.27902636
slug_flow,1541,0.2612344410424393,0.27904645
slug_flow,1542,0.3160759087613514,0.27905533
slug_flow,1543,0.314496758242618,0.27905744
slug_flow,1544,0.3042418425769928,0.27905533
slug_flow,1545,0.2738502584538669,0.2790521
slug_flow,1546,0.2345020698912112,0.27904904
slug_flow,1547,0.2325506475690731,0.27904716
slug_flow,1548,0.2507090529269705,0.2790476
slug_flow,1549,0.2779643954370244,0.27905032
slug_flow,1550,0.3029015423775669,0.2790594
slug_flow,1551,0.293365351012169,0.27907592
slug_flow,1552,0.2930995512482809,0.2790933
slug_flow,1553,0.2772211123687518,0.27911428
slug_flow,1554,0.2560766650844734,0.27914286
slug_flow,1555,0.2636316376047333,0.2791784
slug_flow,1556,0.2658945216125852,0.2792121
slug_flow,1557,0.2753055284612214,0.279247
slug_flow,1558,0.292165014057178,0.27928534
slug_flow,1559,0.2812276689078172,0.2793324
slug_flow,1560,0.2882882060537146,0.27938044
slug_flow,1561,0.2715111335979595,0.27942738
slug_flow,1562,0.2717677618573209,0.279465
slug_flow,1563,0.2662878096360782,0.27948993
slug_flow,1564,0.2764235826765493,0.2795085
slug_flow,1565,0.2764539225351256,0.2795244
slug_flow,1566,0.2845187611601127,0.27954152
slug_flow,1567,0.282807906097703,0.27955773
slug_flow,1568,0.2790903109419464,0.27956128
slug_flow,1569,0.2753247159689989,0.27953964
slug_flow,1570,0.2733791865092819,0.27948716
slug_flow,1571,0.2733143122414809,0.27941677
slug_flow,1572,0.2757278813158051,0.27932677
slug_flow,1573,0.2788015668928681,0.27923694
slug_flow,1574,0.2799670869041347,0.27915114
slug_flow,1575,0.2809448775586364,0.27904692
slug_flow,1576,0.2789537798848397,0.2789745
slug_flow,1577,0.2764219744032437,0.27892813
slug_flow,1578,0.2749710009264456,0.2788986
slug_flow,1579,0.2751788536525936,0.27888468
slug_flow,1580,0.2762644940198313,0.27887928
slug_flow,1581,0.2783925982046454,0.27887818
slug_flow,1582,0.2802675757680822,0.27888107
slug_flow,1583,0.2801906224046671,0.27888823
slug_flow,1584,0.2784862721176471,0.27889696
slug_flow,1585,0.2768614676841386,0.27890596
slug_flow,1586,0.2761576649312218,0.27891633
slug_flow,1587,0.2766035105811965,0.278929
slug_flow,1588,0.277788591802216,0.27894077
slug_flow,1589,0.2792684008199586,0.27895406
slug_flow,1590,0.2797184527647295,0.27896884
slug_flow,1591,0.2789718482624563,0.27898145
slug_flow,1592,0.2775548290796678,0.2789914
slug_flow,1593,0.2765587863013365,0.27900288
slug_flow,1594,0.2764377702551156,0.2790167
slug_flow,1595,0.2772784886056009,0.27902547
slug_flow,1596,0.2785201103710156,0.27903157
slug_flow,1597,0.2794909162985025,0.27903396
slug_flow,1598,0.2795684223661398,0.27903494
slug_flow,1599,0.2788748921186316,0.2790437
slug_flow,1600,0.2779924817068106,0.2790397
slug_flow,1601,0.2774154091708091,0.27906054
slug_flow,1602,0.2775940579082711,0.2790689
slug_flow,1603,0.2782517595862265,0.27908176
slug_flow,1604,0.2792395120853213,0.27909663
slug_flow,1605,0.2790656521311601,0.27910265
slug_flow,1606,0.2788256185477089,0.27910346
slug_flow,1607,0.2781955053141228,0.27910945
slug_flow,1608,0.2776032342424472,0.27912757
slug_flow,1609,0.2774800781785034,0.27915832
slug_flow,1610,0.2781747749721378,0.27922043
slug_flow,1611,0.27883151072018,0.27926624
slug_flow,1612,0.2790507768104955,0.27931347
slug_flow,1613,0.2791444271653382,0.27931362
slug_flow,1614,0.2786749334812365,0.27932268
slug_flow,1615,0.278297017117779,0.27934366
slug_flow,1616,0.2778856721490916,0.27933738
slug_flow,1617,0.2781980538830479,0.27934068
slug_flow,1618,0.2784787531158484,0.27933148
slug_flow,1619,0.2788405904613648,0.2793377
slug_flow,1620,0.2790719306755965,0.2793525
slug_flow,1621,0.2789518655873752,0.27935985
slug_flow,1622,0.2787023621756587,0.2793721
slug_flow,1623,0.2785671357029139,0.27937704
slug_flow,1624,0.278532169040053,0.27938125
slug_flow,1625,0.2786617002414245,0.27938575
slug_flow,1626,0.2789421988580123,0.27938616
slug_flow,1627,0.279135005898934,0.27938908
slug_flow,1628,0.2791671713650464,0.27939066
slug_flow,1629,0.2790110102189886,0.2793917
slug_flow,1630,0.2788477383427231,0.2793937
slug_flow,1631,0.2788380790435903,0.2793961
slug_flow,1632,0.2788254253617263,0.27939725
slug_flow,1633,0.2789837412745136,0.27939987
slug_flow,1634,0.2792393263295687,0.2794023
slug_flow,1635,0.2792033937367945,0.27940252
slug_flow,1636,0.2793020151809409,0.2794048
slug_flow,1637,0.2791098917211886,0.27940944
slug_flow,1638,0.2791740294674307,0.27941364
slug_flow,1639,0.2790499297642639,0.27942052
slug_flow,1640,0.2790767603251629,0.27942696
slug_flow,1641,0.279406725698656,0.27943093
slug_flow,1642,0.2795036047538434,0.27943757
slug_flow,1643,0.2792734162252775,0.27944726
slug_flow,1644,0.2792121836990054,0.27945775
slug_flow,1645,0.2791691961027492,0.2794602
slug_flow,1646,0.2790786921849895,0.2794704
slug_flow,1647,0.2791527455733029,0.27944234
slug_flow,1648,0.2798310549944469,0.27939734
slug_flow,1649,0.2802382799005425,0.27928737
slug_flow,1650,0.2797987929353431,0.27921543
slug_flow,1651,0.2794377209035272,0.27919286
slug_flow,1652,0.278883574342506,0.27922174
slug_flow,1653,0.2780289938575327,0.27928892
slug_flow,1654,0.2776189789000338,0.2793834
slug_flow,1655,0.2791681372949596,0.27947623
slug_flow,1656,0.2802775003701369,0.27956557
slug_flow,1657,0.2808448950314304,0.27964413
slug_flow,1658,0.2796539691315846,0.27971295
slug_flow,1659,0.2788436352404393,0.27976775
slug_flow,1660,0.2784165296670708,0.2798183
slug_flow,1661,0.2782766454532651,0.2798658
slug_flow,1662,0.2794913236449459,0.27991357
slug_flow,1663,0.281668422727249,0.279954
slug_flow,1664,0.2817214957463344,0.27999938
slug_flow,1665,0.280657818555475,0.28003654
slug_flow,1666,0.2798018076534409,0.280068
slug_flow,1667,0.2792229665271427,0.28009862
slug_flow,1668,0.2787514656334185,0.2801253
slug_flow,1669,0.2795051161500607,0.28014874
slug_flow,1670,0.280965491381104,0.28016925
slug_flow,1671,0.2817736252791722,0.28018582
slug_flow,1672,0.2815442162145245,0.28019887
slug_flow,1673,0.2810187020452021,0.28020903
slug_flow,1674,0.280392290459375,0.28021714
slug_flow,1675,0.2796526477394632,0.2802235
slug_flow,1676,0.2793742860570528,0.28022847
slug_flow,1677,0.2797686172848521,0.28023225
slug_flow,1678,0.2802989376454431,0.280235
slug_flow,1679,0.280613016656247,0.28023696
slug_flow,1680,0.2807328991731,0.28023836
slug_flow,1681,0.2805625760084676,0.28023937
slug_flow,1682,0.2805712025056163,0.28024003
slug_flow,1683,0.2803382870826029,0.28024042
slug_flow,1684,0.2806297824397419,0.28024057
slug_flow,1685,0.2811181917286227,0.28024048
slug_flow,1686,0.2817507924006043,0.2802402
slug_flow,1687,0.2820065750322326,0.28023982
slug_flow,1688,0.2806602961657026,0.28342286
slug_flow,1689,0.2792361563232169,0.2793179
slug_flow,1690,0.2788164325542336,0.27937475
slug_flow,1691,0.2811160315580894,0.2797659
slug_flow,1692,0.2820720123932672,0.28012198
slug_flow,1693,0.2856887437675787,0.2803472
slug_flow,1694,0.287070265026054,0.28045925
slug_flow,1695,0.2831233305108861,0.28050905
slug_flow,1696,0.278127954969341,0.28051978
slug_flow,1697,0.2759956733101394,0.28050655
slug_flow,1698,0.2780407728951676,0.28048015
slug_flow,1699,0.2788194969668834,0.28044853
slug_flow,1700,0.2796573669970395,0.28041655
slug_flow,1701,0.2828061674238591,0.28038675
slug_flow,1702,0.2848365038050877,0.28036037
slug_flow,1703,0.2803837600908283,0.2803383
slug_flow,1704,0.2791084428263186,0.28032055
slug_flow,1705,0.2781709498896811,0.2803048
slug_flow,1706,0.2777748799880379,0.2802902
slug_flow,1707,0.2798207775001695,0.28027594
slug_flow,1708,0.2828580668380999,0.28025916
slug_flow,1709,0.284128689683231,0.28023982
slug_flow,1710,0.2846476838256389,0.28021872
slug_flow,1711,0.2799777797482748,0.28020063
slug_flow,1712,0.2784896488052703,0.28017187
slug_flow,1713,0.2763480807648774,0.28014797
slug_flow,1714,0.2767418903905235,0.2801184
slug_flow,1715,0.2767197222990136,0.28009957
slug_flow,1716,0.2799647396944454,0.2800239
slug_flow,1717,0.2838037315418038,0.27984035
slug_flow,1718,0.2801368684049928,0.27979997
slug_flow,1719,0.2764569652143524,0.27977437
slug_flow,1720,0.2825916585383664,0.27969798
slug_flow,1721,0.27815269381432,0.27974424
slug_flow,1722,0.2729022465404737,0.27974552
slug_flow,1723,0.2734421047690085,0.27977887
slug_flow,1724,0.2749404069539999,0.2797413
slug_flow,1725,0.2764042833968819,0.27967703
slug_flow,1726,0.2826314307025459,0.27961597
slug_flow,1727,0.2819409598522823,0.27963498
slug_flow,1728,0.2831960650333565,0.2796046
slug_flow,1729,0.2795688436601866,0.2795742
slug_flow,1730,0.2771187479461915,0.2796006
slug_flow,1731,0.2761277038551615,0.27959776
slug_flow,1732,0.27789137113558,0.27957597
slug_flow,1733,0.2786476942576819,0.27956912
slug_flow,1734,0.2803748493873783,0.2795798
slug_flow,1735,0.2815849663827412,0.27961463
slug_flow,1736,0.2814059264436643,0.27965942
slug_flow,1737,0.2825447143445808,0.27979964
slug_flow,1738,0.2819611719357177,0.2798774
slug_flow,1739,0.2809954255491166,0.28012657
slug_flow,1740,0.28149107799517,0.2804203
slug_flow,1741,0.2818927116531137,0.28067866
slug_flow,1742,0.2823334654725454,0.2814205
slug_flow,1743,0.2832550060766651,0.28206438
slug_flow,1744,0.2838545877517382,0.28235012
slug_flow,1745,0.2839941163277122,0.2830994
slug_flow,1746,0.283720275197296,0.2835332
slug_flow,1747,0.2831556408664855,0.2850899
slug_flow,1748,0.2826614228263534,0.28697076
slug_flow,1749,0.2866112551312612,0.2918986
slug_flow,1750,0.3006332250139528,0.30112794
slug_flow,1751,0.3188051920278327,0.3225302
slug_flow,1752,0.3376330737493284,0.35344508
slug_flow,1753,0.3610569224429758,0.38133413
slug_flow,1754,0.3820814012320243,0.3943345
slug_flow,1755,0.3980535111648941,0.39618477
slug_flow,1756,0.4083994898730942,0.39362788
slug_flow,1757,0.4129869808102567,0.38996345
slug_flow,1758,0.412487546748593,0.38653028
slug_flow,1759,0.4088467637194406,0.3840307
slug_flow,1760,0.4042129805911839,0.382877
slug_flow,1761,0.4014754386239439,0.3834247
slug_flow,1762,0.4007495422941106,0.38562068
slug_flow,1763,0.4018038306462129,0.38967746
slug_flow,1764,0.4051553418145843,0.3953003
slug_flow,1765,0.4109279563106036,0.40188104
slug_flow,1766,0.4184344632974645,0.4090032
slug_flow,1767,0.4272893118502793,0.41683453
slug_flow,1768,0.4369261289643937,0.42590412
slug_flow,1769,0.4457125172346045,0.43669525
slug_flow,1770,0.45495878473653,0.44891214
slug_flow,1771,0.4664205573840608,0.46068946
slug_flow,1772,0.4788594647318704,0.46958798
slug_flow,1773,0.4906520200782056,0.47566864
slug_flow,1774,0.5038224744458413,0.4830529
slug_flow,1775,0.518775069503487,0.49897587
slug_flow,1776,0.5328583276391765,0.5237222
slug_flow,1777,0.5490279943875609,0.5458444
slug_flow,1778,0.5715699007738837,0.5680795
slug_flow,1779,0.5983454779701332,0.58796567
slug_flow,1780,0.6245299060594522,0.5979139
slug_flow,1781,0.6554435270042129,0.6013175
slug_flow,1782,0.6974238069654752,0.60245454
slug_flow,1783,0.7443940808587659,0.60288304
slug_flow,1784,0.7945982881017333,0.60306585
slug_flow,1785,0.8555409796731641,0.6031483
slug_flow,1786,0.918804800826218,0.6031816
slug_flow,1787,0.9592354877240934,0.6031832
slug_flow,1788,0.9792506663467506,0.6031548
slug_flow,1789,0.976413150633486,0.60308313
slug_flow,1790,0.9514049353995732,0.6029266
slug_flow,1791,0.9094485622036648,0.60256296
slug_flow,1792,0.8359808989291508,0.60155946
slug_flow,1793,0.7376849731635693,0.5976641
slug_flow,1794,0.6214176798788492,0.5781442
slug_flow,1795,0.4890463547833525,0.4944116
slug_flow,1796,0.3533685067051957,0.3621275
slug_flow,1797,0.2330793565515838,0.23740505
slug_flow,1798,0.0953210548186476,0.16475376
slug_flow,1799,0.0225514690924644,0.15833494
slug_flow,1800,0.0155489601861076,0.1699139
slug_flow,1801,0.0652967655450481,0.19058934
slug_flow,1802,0.1780022115931294,0.22489372
slug_flow,1803,0.2629865896086419,0.2546115
slug_flow,1804,0.309729966565302,0.26704526
slug_flow,1805,0.3152067891736257,0.27195582
slug_flow,1806,0.2477701507951825,0.2743453
slug_flow,1807,0.1867707784564401,0.27559212
slug_flow,1808,0.154626350297574,0.27628255
slug_flow,1809,0.1820414117336143,0.2767097
slug_flow,1810,0.2328309435261348,0.2769989
slug_flow,1811,0.3036793815884872,0.2772026
slug_flow,1812,0.316577950833781,0.2773601
slug_flow,1813,0.3095369737686277,0.2774593
slug_flow,1814,0.2890712612861665,0.27750662
slug_flow,1815,0.2430947698952101,0.27754086
slug_flow,1816,0.2318597203169254,0.27757192
slug_flow,1817,0.2396691477542419,0.27759343
slug_flow,1818,0.2633693151885331,0.27761155
slug_flow,1819,0.2979111137770777,0.27762878
slug_flow,1820,0.2979843554127525,0.2776462
slug_flow,1821,0.2925360035886228,0.27766386
slug_flow,1822,0.2868609721620931,0.27767968
slug_flow,1823,0.2574323960142641,0.27769774
slug_flow,1824,0.2604757272438021,0.27771387
slug_flow,1825,0.2647130927356468,0.27773353
slug_flow,1826,0.2682565100295401,0.27774763
slug_flow,1827,0.2865349708163595,0.27776664
slug_flow,1828,0.2850300182039151,0.2777946
slug_flow,1829,0.2838532837463553,0.27782226
slug_flow,1830,0.2803715893739209,0.2778465
slug_flow,1831,0.2709790994017223,0.2778646
slug_flow,1832,0.2682641601944532,0.27788478
slug_flow,1833,0.2716065867919903,0.27790806
slug_flow,1834,0.2769781326990651,0.27792993
slug_flow,1835,0.2804241842576992,0.27795613
slug_flow,1836,0.283225622488703,0.27798545
slug_flow,1837,0.2816338665846012,0.27800852
slug_flow,1838,0.2777330276247952,0.27802914
slug_flow,1839,0.2741889738520841,0.27804282
slug_flow,1840,0.2735477292050262,0.27805302
slug_flow,1841,0.2748768366915818,0.27806038
slug_flow,1842,0.2769678455454886,0.2780726
slug_flow,1843,0.2790086429476781,0.27809152
slug_flow,1844,0.2810426305439789,0.2781077
slug_flow,1845,0.2801551244803538,0.27808002
slug_flow,1846,0.2773828090362357,0.27808622
slug_flow,1847,0.2755271090682139,0.2780927
slug_flow,1848,0.2750402135198476,0.27812728
slug_flow,1849,0.2755754575754888,0.27816322
slug_flow,1850,0.2779200592540046,0.2781966
slug_flow,1851,0.2797375359330189,0.27822858
slug_flow,1852,0.280409482236225,0.27826017
slug_flow,1853,0.2790693684194054,0.27828637
slug_flow,1854,0.2772771159683558,0.27830935
slug_flow,1855,0.2760401802557689,0.27832568
slug_flow,1856,0.2763677960843574,0.27836794
slug_flow,1857,0.277356728928577,0.27837935
slug_flow,1858,0.278873684060133,0.27842247
slug_flow,1859,0.2797542845648171,0.2784461
slug_flow,1860,0.2794099940711222,0.2784616
slug_flow,1861,0.2780298224897159,0.2784704
slug_flow,1862,0.2767359180458697,0.27850172
slug_flow,1863,0.2762876618488014,0.2785357
slug_flow,1864,0.2769035609778997,0.27856547
slug_flow,1865,0.2781065841839795,0.27861238
slug_flow,1866,0.2792606811080916,0.27864018
slug_flow,1867,0.2797107595690924,0.27865478
slug_flow,1868,0.2791715914603295,0.27866283
slug_flow,1869,0.2782772564208222,0.27869216
slug_flow,1870,0.2775126077258908,0.27867374
slug_flow,1871,0.2774381568202669,0.27874902
slug_flow,1872,0.2779963937229595,0.2787848
slug_flow,1873,0.2788806096806952,0.27879623
slug_flow,1874,0.279333504496114,0.27888042
slug_flow,1875,0.2789866390642534,0.28261918
slug_flow,1876,0.2784256121101576,0.24939834
slug_flow,1877,0.2777825108343529,0.25822905
slug_flow,1878,0.2773759509338513,0.27020574
slug_flow,1879,0.277852250974092,0.2756697
slug_flow,1880,0.2786052899344887,0.27687952
slug_flow,1881,0.2791394491765351,0.27733064
slug_flow,1882,0.2791164600445989,0.2775322
slug_flow,1883,0.2789163193665663,0.2776123
slug_flow,1884,0.2784466842427274,0.27764073
slug_flow,1885,0.2779347413886865,0.27766094
slug_flow,1886,0.2780159538037035,0.27765787
slug_flow,1887,0.2783623585612976,0.27765954
slug_flow,1888,0.2787623501383888,0.27768478
slug_flow,1889,0.2789866390642534,0.2777192
slug_flow,1890,0.2790523222983568,0.2777529
slug_flow,1891,0.2787991520680849,0.27779013
slug_flow,1892,0.2786346542038526,0.27783033
slug_flow,1893,0.278498941051036,0.2778787
slug_flow,1894,0.2785754427001682,0.27793345
slug_flow,1895,0.2788587499437346,0.27800733
slug_flow,1896,0.279123154681921,0.27807915
slug_flow,1897,0.279127375052619,0.27814156
slug_flow,1898,0.2790555470182211,0.27821842
slug_flow,1899,0.2790097247891809,0.27829212
slug_flow,1900,0.2787888166180128,0.27834785
slug_flow,1901,0.2787694014267557,0.27841622
slug_flow,1902,0.278889466514977,0.27847272
slug_flow,1903,0.2791416708153356,0.27852547
slug_flow,1904,0.2793137029328916,0.2785793
slug_flow,1905,0.2792908103939468,0.278635
slug_flow,1906,0.2792595142647563,0.27868277
slug_flow,1907,0.2790219920990797,0.27875686
slug_flow,1908,0.2790584559533062,0.27879694
slug_flow,1909,0.2790087588592677,0.27881852
slug_flow,1910,0.2792649903443417,0.27883786
slug_flow,1911,0.2796538068553591,0.27885926
slug_flow,1912,0.2794817561622279,0.27890325
slug_flow,1913,0.2792766112242215,0.27893394
slug_flow,1914,0.2790936640986454,0.27895376
slug_flow,1915,0.2789071430323901,0.27899683
slug_flow,1916,0.2790217431863713,0.2790084
slug_flow,1917,0.2795740210445218,0.27902633
slug_flow,1918,0.279998443218189,0.27903807
slug_flow,1919,0.280073696588664,0.27904785
slug_flow,1920,0.2796687304725194,0.2790703
slug_flow,1921,0.2789301321643263,0.27906898
slug_flow,1922,0.2786018534530664,0.2790698
slug_flow,1923,0.2783000560818908,0.2790474
slug_flow,1924,0.2786651478681919,0.2790652
slug_flow,1925,0.27955789001497,0.27908975
slug_flow,1926,0.2801912502591107,0.2791156
slug_flow,1927,0.2789165280074276,0.27911437
slug_flow,1928,0.2787140284445529,0.27910978
slug_flow,1929,0.279329096343237,0.27911443
slug_flow,1930,0.2793541095374005,0.27912363
slug_flow,1931,0.2800444703092877,0.27915934
slug_flow,1932,0.2815297945359442,0.27921942
slug_flow,1933,0.2810534537886572,0.27930528
slug_flow,1934,0.2797713556961563,0.279428
slug_flow,1935,0.2792693616660302,0.27960315
slug_flow,1936,0.2793410133302293,0.27981797
slug_flow,1937,0.2793314048695129,0.280042
slug_flow,1938,0.2801187572191187,0.28024024
slug_flow,1939,0.281281018069219,0.2804082
slug_flow,1940,0.2816269630266916,0.2805455
slug_flow,1941,0.2810452232135049,0.28065318
slug_flow,1942,0.2805222019956498,0.28073594
slug_flow,1943,0.2801562654850639,0.28079826
slug_flow,1944,0.2798244287152417,0.28084412
slug_flow,1945,0.2798595499268888,0.28087714
slug_flow,1946,0.2802298874556421,0.28089935
slug_flow,1947,0.2804915578691509,0.2809141
slug_flow,1948,0.2803877962979659,0.28092375
slug_flow,1949,0.2802389533978282,0.28092974
slug_flow,1950,0.2802927472023066,0.28093266
slug_flow,1951,0.2802470067057975,0.28093353
slug_flow,1952,0.2805252446748767,0.28093252
slug_flow,1953,0.2808791483922015,0.2809295
slug_flow,1954,0.2814484607283368,0.28092462
slug_flow,1955,0.2814969460193932,0.28091744
slug_flow,1956,0.2820475919288231,0.28090927
slug_flow,1957,0.2797219338921431,0.28089982
slug_flow,1958,0.2799704298997528,0.28088805
slug_flow,1959,0.2805997903159344,0.28087497
slug_flow,1960,0.2800119736672051,0.28086227
slug_flow,1961,0.2811881575447144,0.2808504
slug_flow,1962,0.2808016213713152,0.2808395
slug_flow,1963,0.281141821886774,0.28083098
slug_flow,1964,0.2846118888778773,0.2808248
slug_flow,1965,0.2858324379163037,0.28082085
slug_flow,1966,0.2841111042392097,0.28082076
slug_flow,1967,0.2824964661454122,0.28082696
slug_flow,1968,0.2778820568114162,0.28083944
slug_flow,1969,0.278687559565103,0.28085545
slug_flow,1970,0.2753683070060856,0.28087103
slug_flow,1971,0.2817094988968114,0.28087825
slug_flow,1972,0.2801229590142415,0.28086442
slug_flow,1973,0.2839354360854801,0.2808109
slug_flow,1974,0.2803602879939355,0.28072155
slug_flow,1975,0.2823606322513566,0.28061655
slug_flow,1976,0.2812713530881455,0.28052396
slug_flow,1977,0.2783420353959221,0.2804825
slug_flow,1978,0.280876500258193,0.28049606
slug_flow,1979,0.2787483634732444,0.28055105
slug_flow,1980,0.2804896018610765,0.28064087
slug_flow,1981,0.2806005727191641,0.28073296
slug_flow,1982,0.2788524231028025,0.28077677
slug_flow,1983,0.2789580475388202,0.2807736
slug_flow,1984,0.2795031217888867,0.28071162
slug_flow,1985,0.278720196956973,0.28064474
slug_flow,1986,0.2779761314854708,0.28064454
slug_flow,1987,0.2825192862396136,0.28066683
slug_flow,1988,0.2768690309153596,0.2806024
slug_flow,1989,0.2810659722403334,0.28059503
slug_flow,1990,0.2766332667421251,0.28054973
slug_flow,1991,0.2742473280929703,0.28052753
slug_flow,1992,0.2765228174861905,0.2805132
slug_flow,1993,0.2785172937193885,0.28053463
slug_flow,1994,0.2773717249904808,0.28060773
slug_flow,1995,0.2785997068595899,0.28072837
slug_flow,1996,0.2786444342442246,0.28084338
slug_flow,1997,0.2792292806584706,0.280925
slug_flow,1998,0.2802354512119426,0.28104973
