unique_id,ds,y,MLP
slug_flow,1501,0.4593967497231161,0.44587526
slug_flow,1502,0.4712825414543311,0.4679687
slug_flow,1503,0.4842310975726374,0.474172
slug_flow,1504,0.4965635111475073,0.5025329
slug_flow,1505,0.5104207416834884,0.53058004
slug_flow,1506,0.523391248559074,0.5507902
slug_flow,1507,0.5381438961246698,0.5851163
slug_flow,1508,0.5585820071598588,0.6149937
slug_flow,1509,0.582845200651655,0.65809363
slug_flow,1510,0.6064303113443252,0.6940723
slug_flow,1511,0.6343012530622394,0.72617596
slug_flow,1512,0.6732562405350944,0.7612148
slug_flow,1513,0.7175141832318819,0.8073637
slug_flow,1514,0.7661448906461086,0.85006356
slug_flow,1515,0.8172966751340083,0.87014794
slug_flow,1516,0.8782437133900489,0.88853747
slug_flow,1517,0.9347397466056742,0.88896894
slug_flow,1518,0.969825315438902,0.88563025
slug_flow,1519,0.9813579390455724,0.86593956
slug_flow,1520,0.970998920283543,0.86135435
slug_flow,1521,0.9352430926834868,0.80495554
slug_flow,1522,0.870869562949556,0.74257904
slug_flow,1523,0.78197551599493,0.6725295
slug_flow,1524,0.6836187366448117,0.6121357
slug_flow,1525,0.5738997237247263,0.55058676
slug_flow,1526,0.4461158895663921,0.48343393
slug_flow,1527,0.3080538849797705,0.43915734
slug_flow,1528,0.1556421704908798,0.3604617
slug_flow,1529,0.0619976319262245,0.27940738
slug_flow,1530,0.0147100500564199,0.28480554
slug_flow,1531,0.0341223435237007,0.25210387
slug_flow,1532,0.1149493785110345,0.2370181
slug_flow,1533,0.2318135585263696,0.21562171
slug_flow,1534,0.279676989173278,0.21289855
slug_flow,1535,0.330307171508004,0.19834444
slug_flow,1536,0.2842653494473625,0.20628776
slug_flow,1537,0.2232700629921533,0.1941238
slug_flow,1538,0.1678654822820441,0.1895908
slug_flow,1539,0.1570661443690439,0.2062504
slug_flow,1540,0.2009487943166229,0.22396219
slug_flow,1541,0.2612344410424393,0.23552844
slug_flow,1542,0.3160759087613514,0.24072538
slug_flow,1543,0.314496758242618,0.24601084
slug_flow,1544,0.3042418425769928,0.25219715
slug_flow,1545,0.2738502584538669,0.2561391
slug_flow,1546,0.2345020698912112,0.2725565
slug_flow,1547,0.2325506475690731,0.27226847
slug_flow,1548,0.2507090529269705,0.2720272
slug_flow,1549,0.2779643954370244,0.27666014
slug_flow,1550,0.3029015423775669,0.2895056
slug_flow,1551,0.293365351012169,0.28046042
slug_flow,1552,0.2930995512482809,0.2811099
slug_flow,1553,0.2772211123687518,0.27945104
slug_flow,1554,0.2560766650844734,0.2693092
slug_flow,1555,0.2636316376047333,0.2804152
slug_flow,1556,0.2658945216125852,0.29229772
slug_flow,1557,0.2753055284612214,0.27021223
slug_flow,1558,0.292165014057178,0.2737066
slug_flow,1559,0.2812276689078172,0.27579615
slug_flow,1560,0.2882882060537146,0.275212
slug_flow,1561,0.2715111335979595,0.27893573
slug_flow,1562,0.2717677618573209,0.26953185
slug_flow,1563,0.2662878096360782,0.277996
slug_flow,1564,0.2764235826765493,0.27650532
slug_flow,1565,0.2764539225351256,0.27486932
slug_flow,1566,0.2845187611601127,0.2631724
slug_flow,1567,0.282807906097703,0.285067
slug_flow,1568,0.2790903109419464,0.28338996
slug_flow,1569,0.2753247159689989,0.27138004
slug_flow,1570,0.2733791865092819,0.27041957
slug_flow,1571,0.2733143122414809,0.27986848
slug_flow,1572,0.2757278813158051,0.27786356
slug_flow,1573,0.2788015668928681,0.28405914
slug_flow,1574,0.2799670869041347,0.28731853
slug_flow,1575,0.2809448775586364,0.28165242
slug_flow,1576,0.2789537798848397,0.28469482
slug_flow,1577,0.2764219744032437,0.27606246
slug_flow,1578,0.2749710009264456,0.26864904
slug_flow,1579,0.2751788536525936,0.2795604
slug_flow,1580,0.2762644940198313,0.26853517
slug_flow,1581,0.2783925982046454,0.27272332
slug_flow,1582,0.2802675757680822,0.2800639
slug_flow,1583,0.2801906224046671,0.28349257
slug_flow,1584,0.2784862721176471,0.28737274
slug_flow,1585,0.2768614676841386,0.27667066
slug_flow,1586,0.2761576649312218,0.27685463
slug_flow,1587,0.2766035105811965,0.28097874
slug_flow,1588,0.277788591802216,0.27052805
slug_flow,1589,0.2792684008199586,0.28122357
slug_flow,1590,0.2797184527647295,0.2781115
slug_flow,1591,0.2789718482624563,0.27635208
slug_flow,1592,0.2775548290796678,0.28082505
slug_flow,1593,0.2765587863013365,0.2762866
slug_flow,1594,0.2764377702551156,0.27308273
slug_flow,1595,0.2772784886056009,0.2820165
slug_flow,1596,0.2785201103710156,0.26867038
slug_flow,1597,0.2794909162985025,0.2797208
slug_flow,1598,0.2795684223661398,0.27369988
slug_flow,1599,0.2788748921186316,0.2844545
slug_flow,1600,0.2779924817068106,0.2908209
slug_flow,1601,0.2774154091708091,0.26974395
slug_flow,1602,0.2775940579082711,0.27495414
slug_flow,1603,0.2782517595862265,0.26909393
slug_flow,1604,0.2792395120853213,0.26778948
slug_flow,1605,0.2790656521311601,0.2897401
slug_flow,1606,0.2788256185477089,0.28019652
slug_flow,1607,0.2781955053141228,0.2747628
slug_flow,1608,0.2776032342424472,0.27650335
slug_flow,1609,0.2774800781785034,0.28142762
slug_flow,1610,0.2781747749721378,0.2835395
slug_flow,1611,0.27883151072018,0.27864274
slug_flow,1612,0.2790507768104955,0.2783335
slug_flow,1613,0.2791444271653382,0.27017808
slug_flow,1614,0.2786749334812365,0.28088027
slug_flow,1615,0.278297017117779,0.26696107
slug_flow,1616,0.2778856721490916,0.27660418
slug_flow,1617,0.2781980538830479,0.2722358
slug_flow,1618,0.2784787531158484,0.27619854
slug_flow,1619,0.2788405904613648,0.28268018
slug_flow,1620,0.2790719306755965,0.27848646
slug_flow,1621,0.2789518655873752,0.28066522
slug_flow,1622,0.2787023621756587,0.2718212
slug_flow,1623,0.2785671357029139,0.28513902
slug_flow,1624,0.278532169040053,0.27293816
slug_flow,1625,0.2786617002414245,0.2797023
slug_flow,1626,0.2789421988580123,0.2760198
slug_flow,1627,0.279135005898934,0.28404206
slug_flow,1628,0.2791671713650464,0.28539115
slug_flow,1629,0.2790110102189886,0.27310213
slug_flow,1630,0.2788477383427231,0.27530614
slug_flow,1631,0.2788380790435903,0.2791309
slug_flow,1632,0.2788254253617263,0.2855429
slug_flow,1633,0.2789837412745136,0.27901155
slug_flow,1634,0.2792393263295687,0.2662925
slug_flow,1635,0.2792033937367945,0.2843936
slug_flow,1636,0.2793020151809409,0.27874795
slug_flow,1637,0.2791098917211886,0.26870257
slug_flow,1638,0.2791740294674307,0.26937592
slug_flow,1639,0.2790499297642639,0.27480757
slug_flow,1640,0.2790767603251629,0.2803283
slug_flow,1641,0.279406725698656,0.2735804
slug_flow,1642,0.2795036047538434,0.26795673
slug_flow,1643,0.2792734162252775,0.2793293
slug_flow,1644,0.2792121836990054,0.28214595
slug_flow,1645,0.2791691961027492,0.28718606
slug_flow,1646,0.2790786921849895,0.2772233
slug_flow,1647,0.2791527455733029,0.2670173
slug_flow,1648,0.2798310549944469,0.28610903
slug_flow,1649,0.2802382799005425,0.2794943
slug_flow,1650,0.2797987929353431,0.27177578
slug_flow,1651,0.2794377209035272,0.27823898
slug_flow,1652,0.278883574342506,0.26758626
slug_flow,1653,0.2780289938575327,0.27147487
slug_flow,1654,0.2776189789000338,0.27066982
slug_flow,1655,0.2791681372949596,0.27356815
slug_flow,1656,0.2802775003701369,0.27997366
slug_flow,1657,0.2808448950314304,0.28727257
slug_flow,1658,0.2796539691315846,0.2877084
slug_flow,1659,0.2788436352404393,0.2730615
slug_flow,1660,0.2784165296670708,0.27137306
slug_flow,1661,0.2782766454532651,0.27924493
slug_flow,1662,0.2794913236449459,0.27770036
slug_flow,1663,0.281668422727249,0.27485606
slug_flow,1664,0.2817214957463344,0.2867499
slug_flow,1665,0.280657818555475,0.2764953
slug_flow,1666,0.2798018076534409,0.2810544
slug_flow,1667,0.2792229665271427,0.2749895
slug_flow,1668,0.2787514656334185,0.27832046
slug_flow,1669,0.2795051161500607,0.27815557
slug_flow,1670,0.280965491381104,0.28209218
slug_flow,1671,0.2817736252791722,0.27110887
slug_flow,1672,0.2815442162145245,0.27964798
slug_flow,1673,0.2810187020452021,0.28363723
slug_flow,1674,0.280392290459375,0.28550375
slug_flow,1675,0.2796526477394632,0.27630138
slug_flow,1676,0.2793742860570528,0.27078226
slug_flow,1677,0.2797686172848521,0.28896365
slug_flow,1678,0.2802989376454431,0.283235
slug_flow,1679,0.280613016656247,0.2860625
slug_flow,1680,0.2807328991731,0.28328714
slug_flow,1681,0.2805625760084676,0.28463706
slug_flow,1682,0.2805712025056163,0.27319023
slug_flow,1683,0.2803382870826029,0.27766812
slug_flow,1684,0.2806297824397419,0.2855078
slug_flow,1685,0.2811181917286227,0.28782475
slug_flow,1686,0.2817507924006043,0.29289368
slug_flow,1687,0.2820065750322326,0.27997983
slug_flow,1688,0.2806602961657026,0.28628212
slug_flow,1689,0.2792361563232169,0.28241408
slug_flow,1690,0.2788164325542336,0.28557763
slug_flow,1691,0.2811160315580894,0.2850039
slug_flow,1692,0.2820720123932672,0.293873
slug_flow,1693,0.2856887437675787,0.29093462
slug_flow,1694,0.287070265026054,0.2831206
slug_flow,1695,0.2831233305108861,0.28620932
slug_flow,1696,0.278127954969341,0.2993827
slug_flow,1697,0.2759956733101394,0.28340432
slug_flow,1698,0.2780407728951676,0.28234544
slug_flow,1699,0.2788194969668834,0.27514592
slug_flow,1700,0.2796573669970395,0.2765432
slug_flow,1701,0.2828061674238591,0.28181994
slug_flow,1702,0.2848365038050877,0.27700883
slug_flow,1703,0.2803837600908283,0.29410937
slug_flow,1704,0.2791084428263186,0.27694792
slug_flow,1705,0.2781709498896811,0.26577324
slug_flow,1706,0.2777748799880379,0.26993436
slug_flow,1707,0.2798207775001695,0.28366962
slug_flow,1708,0.2828580668380999,0.28532606
slug_flow,1709,0.284128689683231,0.27219513
slug_flow,1710,0.2846476838256389,0.26503488
slug_flow,1711,0.2799777797482748,0.28752077
slug_flow,1712,0.2784896488052703,0.28271946
slug_flow,1713,0.2763480807648774,0.2806156
slug_flow,1714,0.2767418903905235,0.28081703
slug_flow,1715,0.2767197222990136,0.2730981
slug_flow,1716,0.2799647396944454,0.27220637
slug_flow,1717,0.2838037315418038,0.2758786
slug_flow,1718,0.2801368684049928,0.2717338
slug_flow,1719,0.2764569652143524,0.27484706
slug_flow,1720,0.2825916585383664,0.2689905
slug_flow,1721,0.27815269381432,0.2779305
slug_flow,1722,0.2729022465404737,0.28543776
slug_flow,1723,0.2734421047690085,0.27890632
slug_flow,1724,0.2749404069539999,0.26636896
slug_flow,1725,0.2764042833968819,0.27540365
slug_flow,1726,0.2826314307025459,0.26330483
slug_flow,1727,0.2819409598522823,0.27320227
slug_flow,1728,0.2831960650333565,0.26693493
slug_flow,1729,0.2795688436601866,0.2772716
slug_flow,1730,0.2771187479461915,0.27213505
slug_flow,1731,0.2761277038551615,0.27106416
slug_flow,1732,0.27789137113558,0.27562928
slug_flow,1733,0.2786476942576819,0.25878245
slug_flow,1734,0.2803748493873783,0.27045977
slug_flow,1735,0.2815849663827412,0.2758755
slug_flow,1736,0.2814059264436643,0.2828358
slug_flow,1737,0.2825447143445808,0.27934378
slug_flow,1738,0.2819611719357177,0.27904353
slug_flow,1739,0.2809954255491166,0.27327898
slug_flow,1740,0.28149107799517,0.2794354
slug_flow,1741,0.2818927116531137,0.27896178
slug_flow,1742,0.2823334654725454,0.2979256
slug_flow,1743,0.2832550060766651,0.2980672
slug_flow,1744,0.2838545877517382,0.28293842
slug_flow,1745,0.2839941163277122,0.29093724
slug_flow,1746,0.283720275197296,0.28302255
slug_flow,1747,0.2831556408664855,0.2783406
slug_flow,1748,0.2826614228263534,0.28211826
slug_flow,1749,0.2866112551312612,0.29026374
slug_flow,1750,0.3006332250139528,0.29699454
slug_flow,1751,0.3188051920278327,0.3084274
slug_flow,1752,0.3376330737493284,0.33080924
slug_flow,1753,0.3610569224429758,0.33332497
slug_flow,1754,0.3820814012320243,0.3692379
slug_flow,1755,0.3980535111648941,0.3910891
slug_flow,1756,0.4083994898730942,0.3827464
slug_flow,1757,0.4129869808102567,0.39437374
slug_flow,1758,0.412487546748593,0.40420088
slug_flow,1759,0.4088467637194406,0.4225247
slug_flow,1760,0.4042129805911839,0.4046933
slug_flow,1761,0.4014754386239439,0.41745007
slug_flow,1762,0.4007495422941106,0.41162446
slug_flow,1763,0.4018038306462129,0.4104164
slug_flow,1764,0.4051553418145843,0.39516795
slug_flow,1765,0.4109279563106036,0.4013433
slug_flow,1766,0.4184344632974645,0.4053591
slug_flow,1767,0.4272893118502793,0.40974078
slug_flow,1768,0.4369261289643937,0.4178403
slug_flow,1769,0.4457125172346045,0.43768653
slug_flow,1770,0.45495878473653,0.45511404
slug_flow,1771,0.4664205573840608,0.4564776
slug_flow,1772,0.4788594647318704,0.46704167
slug_flow,1773,0.4906520200782056,0.48445928
slug_flow,1774,0.5038224744458413,0.49491844
slug_flow,1775,0.518775069503487,0.4946325
slug_flow,1776,0.5328583276391765,0.5153174
slug_flow,1777,0.5490279943875609,0.5320454
slug_flow,1778,0.5715699007738837,0.56237495
slug_flow,1779,0.5983454779701332,0.574347
slug_flow,1780,0.6245299060594522,0.6055382
slug_flow,1781,0.6554435270042129,0.64619833
slug_flow,1782,0.6974238069654752,0.6929597
slug_flow,1783,0.7443940808587659,0.71595556
slug_flow,1784,0.7945982881017333,0.78953725
slug_flow,1785,0.8555409796731641,0.8322767
slug_flow,1786,0.918804800826218,0.8892543
slug_flow,1787,0.9592354877240934,0.9340298
slug_flow,1788,0.9792506663467506,0.9551787
slug_flow,1789,0.976413150633486,0.9679182
slug_flow,1790,0.9514049353995732,0.94969845
slug_flow,1791,0.9094485622036648,0.89915776
slug_flow,1792,0.8359808989291508,0.8602945
slug_flow,1793,0.7376849731635693,0.7623388
slug_flow,1794,0.6214176798788492,0.65325177
slug_flow,1795,0.4890463547833525,0.54568994
slug_flow,1796,0.3533685067051957,0.41947114
slug_flow,1797,0.2330793565515838,0.30513766
slug_flow,1798,0.0953210548186476,0.1969354
slug_flow,1799,0.0225514690924644,0.1126393
slug_flow,1800,0.0155489601861076,0.03907286
slug_flow,1801,0.0652967655450481,0.013670497
slug_flow,1802,0.1780022115931294,0.018659927
slug_flow,1803,0.2629865896086419,0.07272738
slug_flow,1804,0.309729966565302,0.096190184
slug_flow,1805,0.3152067891736257,0.13044877
slug_flow,1806,0.2477701507951825,0.18401559
slug_flow,1807,0.1867707784564401,0.21061198
slug_flow,1808,0.154626350297574,0.23113237
slug_flow,1809,0.1820414117336143,0.2395191
slug_flow,1810,0.2328309435261348,0.2575224
slug_flow,1811,0.3036793815884872,0.28548303
slug_flow,1812,0.316577950833781,0.27226046
slug_flow,1813,0.3095369737686277,0.26840824
slug_flow,1814,0.2890712612861665,0.28488022
slug_flow,1815,0.2430947698952101,0.26790938
slug_flow,1816,0.2318597203169254,0.27749032
slug_flow,1817,0.2396691477542419,0.27224824
slug_flow,1818,0.2633693151885331,0.2841874
slug_flow,1819,0.2979111137770777,0.28743833
slug_flow,1820,0.2979843554127525,0.28925943
slug_flow,1821,0.2925360035886228,0.27220148
slug_flow,1822,0.2868609721620931,0.28729567
slug_flow,1823,0.2574323960142641,0.2727479
slug_flow,1824,0.2604757272438021,0.2622322
slug_flow,1825,0.2647130927356468,0.2763314
slug_flow,1826,0.2682565100295401,0.2771681
slug_flow,1827,0.2865349708163595,0.28434712
slug_flow,1828,0.2850300182039151,0.2674454
slug_flow,1829,0.2838532837463553,0.26528302
slug_flow,1830,0.2803715893739209,0.27939504
slug_flow,1831,0.2709790994017223,0.28139287
slug_flow,1832,0.2682641601944532,0.2871581
slug_flow,1833,0.2716065867919903,0.28144777
slug_flow,1834,0.2769781326990651,0.2625001
slug_flow,1835,0.2804241842576992,0.28793308
slug_flow,1836,0.283225622488703,0.2834251
slug_flow,1837,0.2816338665846012,0.26926845
slug_flow,1838,0.2777330276247952,0.28441992
slug_flow,1839,0.2741889738520841,0.2697812
slug_flow,1840,0.2735477292050262,0.26848316
slug_flow,1841,0.2748768366915818,0.26643103
slug_flow,1842,0.2769678455454886,0.26734906
slug_flow,1843,0.2790086429476781,0.26945302
slug_flow,1844,0.2810426305439789,0.27486792
slug_flow,1845,0.2801551244803538,0.2858502
slug_flow,1846,0.2773828090362357,0.27132183
slug_flow,1847,0.2755271090682139,0.26855546
slug_flow,1848,0.2750402135198476,0.2760413
slug_flow,1849,0.2755754575754888,0.2888251
slug_flow,1850,0.2779200592540046,0.27815738
slug_flow,1851,0.2797375359330189,0.28936505
slug_flow,1852,0.280409482236225,0.27338085
slug_flow,1853,0.2790693684194054,0.28338847
slug_flow,1854,0.2772771159683558,0.26647368
slug_flow,1855,0.2760401802557689,0.27157006
slug_flow,1856,0.2763677960843574,0.27519682
slug_flow,1857,0.277356728928577,0.27979097
slug_flow,1858,0.278873684060133,0.27198413
slug_flow,1859,0.2797542845648171,0.28193235
slug_flow,1860,0.2794099940711222,0.28185916
slug_flow,1861,0.2780298224897159,0.27631053
slug_flow,1862,0.2767359180458697,0.27929735
slug_flow,1863,0.2762876618488014,0.27067003
slug_flow,1864,0.2769035609778997,0.28994146
slug_flow,1865,0.2781065841839795,0.27755678
slug_flow,1866,0.2792606811080916,0.27863714
slug_flow,1867,0.2797107595690924,0.2831801
slug_flow,1868,0.2791715914603295,0.2812014
slug_flow,1869,0.2782772564208222,0.26122066
slug_flow,1870,0.2775126077258908,0.26447725
slug_flow,1871,0.2774381568202669,0.27106994
slug_flow,1872,0.2779963937229595,0.28240114
slug_flow,1873,0.2788806096806952,0.27716982
slug_flow,1874,0.279333504496114,0.27029732
slug_flow,1875,0.2789866390642534,0.27728835
slug_flow,1876,0.2784256121101576,0.27275008
slug_flow,1877,0.2777825108343529,0.27077192
slug_flow,1878,0.2773759509338513,0.28337976
slug_flow,1879,0.277852250974092,0.27694187
slug_flow,1880,0.2786052899344887,0.2719103
slug_flow,1881,0.2791394491765351,0.27258924
slug_flow,1882,0.2791164600445989,0.2776354
slug_flow,1883,0.2789163193665663,0.2809448
slug_flow,1884,0.2784466842427274,0.27324924
slug_flow,1885,0.2779347413886865,0.27047434
slug_flow,1886,0.2780159538037035,0.27628082
slug_flow,1887,0.2783623585612976,0.2813262
slug_flow,1888,0.2787623501383888,0.28095186
slug_flow,1889,0.2789866390642534,0.28398338
slug_flow,1890,0.2790523222983568,0.28195405
slug_flow,1891,0.2787991520680849,0.27706796
slug_flow,1892,0.2786346542038526,0.27827916
slug_flow,1893,0.278498941051036,0.27018246
slug_flow,1894,0.2785754427001682,0.27880841
slug_flow,1895,0.2788587499437346,0.28469655
slug_flow,1896,0.279123154681921,0.27381995
slug_flow,1897,0.279127375052619,0.2755693
slug_flow,1898,0.2790555470182211,0.27777615
slug_flow,1899,0.2790097247891809,0.28218433
slug_flow,1900,0.2787888166180128,0.28243914
slug_flow,1901,0.2787694014267557,0.28498742
slug_flow,1902,0.278889466514977,0.28513086
slug_flow,1903,0.2791416708153356,0.2720484
slug_flow,1904,0.2793137029328916,0.27097288
slug_flow,1905,0.2792908103939468,0.28329924
slug_flow,1906,0.2792595142647563,0.276641
slug_flow,1907,0.2790219920990797,0.27151033
slug_flow,1908,0.2790584559533062,0.2771328
slug_flow,1909,0.2790087588592677,0.28365937
slug_flow,1910,0.2792649903443417,0.2805169
slug_flow,1911,0.2796538068553591,0.279593
slug_flow,1912,0.2794817561622279,0.28139657
slug_flow,1913,0.2792766112242215,0.27199423
slug_flow,1914,0.2790936640986454,0.28029162
slug_flow,1915,0.2789071430323901,0.27989736
slug_flow,1916,0.2790217431863713,0.27894786
slug_flow,1917,0.2795740210445218,0.27533355
slug_flow,1918,0.279998443218189,0.2772894
slug_flow,1919,0.280073696588664,0.28416342
slug_flow,1920,0.2796687304725194,0.27961722
slug_flow,1921,0.2789301321643263,0.27758154
slug_flow,1922,0.2786018534530664,0.2757882
slug_flow,1923,0.2783000560818908,0.2824985
slug_flow,1924,0.2786651478681919,0.2842049
slug_flow,1925,0.27955789001497,0.27546832
slug_flow,1926,0.2801912502591107,0.28119043
slug_flow,1927,0.2789165280074276,0.2785117
slug_flow,1928,0.2787140284445529,0.26985782
slug_flow,1929,0.279329096343237,0.28478852
slug_flow,1930,0.2793541095374005,0.28087968
slug_flow,1931,0.2800444703092877,0.27556938
slug_flow,1932,0.2815297945359442,0.2710063
slug_flow,1933,0.2810534537886572,0.2831399
slug_flow,1934,0.2797713556961563,0.2787025
slug_flow,1935,0.2792693616660302,0.28114867
slug_flow,1936,0.2793410133302293,0.276095
slug_flow,1937,0.2793314048695129,0.28223595
slug_flow,1938,0.2801187572191187,0.2806636
slug_flow,1939,0.281281018069219,0.2819504
slug_flow,1940,0.2816269630266916,0.26990703
slug_flow,1941,0.2810452232135049,0.28912064
slug_flow,1942,0.2805222019956498,0.28708425
slug_flow,1943,0.2801562654850639,0.27289912
slug_flow,1944,0.2798244287152417,0.2736362
slug_flow,1945,0.2798595499268888,0.2827501
slug_flow,1946,0.2802298874556421,0.2776218
slug_flow,1947,0.2804915578691509,0.28687477
slug_flow,1948,0.2803877962979659,0.29556286
slug_flow,1949,0.2802389533978282,0.28500462
slug_flow,1950,0.2802927472023066,0.29179057
slug_flow,1951,0.2802470067057975,0.27841777
slug_flow,1952,0.2805252446748767,0.27584207
slug_flow,1953,0.2808791483922015,0.29081875
slug_flow,1954,0.2814484607283368,0.27568847
slug_flow,1955,0.2814969460193932,0.27551323
slug_flow,1956,0.2820475919288231,0.27728918
slug_flow,1957,0.2797219338921431,0.2792904
slug_flow,1958,0.2799704298997528,0.28297472
slug_flow,1959,0.2805997903159344,0.275467
slug_flow,1960,0.2800119736672051,0.2858453
slug_flow,1961,0.2811881575447144,0.28368708
slug_flow,1962,0.2808016213713152,0.2753946
slug_flow,1963,0.281141821886774,0.29347518
slug_flow,1964,0.2846118888778773,0.2802766
slug_flow,1965,0.2858324379163037,0.2847965
slug_flow,1966,0.2841111042392097,0.2839321
slug_flow,1967,0.2824964661454122,0.2837355
slug_flow,1968,0.2778820568114162,0.28658044
slug_flow,1969,0.278687559565103,0.28591397
slug_flow,1970,0.2753683070060856,0.26956517
slug_flow,1971,0.2817094988968114,0.28149903
slug_flow,1972,0.2801229590142415,0.2815389
slug_flow,1973,0.2839354360854801,0.28907564
slug_flow,1974,0.2803602879939355,0.29128778
slug_flow,1975,0.2823606322513566,0.28312537
slug_flow,1976,0.2812713530881455,0.28259593
slug_flow,1977,0.2783420353959221,0.27178076
slug_flow,1978,0.280876500258193,0.2709584
slug_flow,1979,0.2787483634732444,0.2909611
slug_flow,1980,0.2804896018610765,0.27895153
slug_flow,1981,0.2806005727191641,0.27325797
slug_flow,1982,0.2788524231028025,0.27469173
slug_flow,1983,0.2789580475388202,0.28572834
slug_flow,1984,0.2795031217888867,0.28793424
slug_flow,1985,0.278720196956973,0.2813357
slug_flow,1986,0.2779761314854708,0.28674865
slug_flow,1987,0.2825192862396136,0.27599367
slug_flow,1988,0.2768690309153596,0.28642714
slug_flow,1989,0.2810659722403334,0.27031675
slug_flow,1990,0.2766332667421251,0.28193575
slug_flow,1991,0.2742473280929703,0.27310103
slug_flow,1992,0.2765228174861905,0.2777823
slug_flow,1993,0.2785172937193885,0.2839332
slug_flow,1994,0.2773717249904808,0.2832602
slug_flow,1995,0.2785997068595899,0.2810314
slug_flow,1996,0.2786444342442246,0.2829286
slug_flow,1997,0.2792292806584706,0.2843147
slug_flow,1998,0.2802354512119426,0.28616574
